X,Y,OBJECTID,ABCDMisc,ADSPermissionState,CalculatedAcres,ContainmentDateTime,ControlDateTime,CreatedBySystem,CreatedOnDateTime,IncidentSize,DiscoveryAcres,DispatchCenterID,EstimatedCostToDate,FinalAcres,FinalFireReportApprovedByTitle,FinalFireReportApprovedByUnit,FinalFireReportApprovedDate,FireBehaviorGeneral,FireCode,FireDepartmentID,FireDiscoveryDateTime,FireMgmtComplexity,FireOutDateTime,FSJobCode,FSOverrideCode,GACC,IncidentName,IncidentShortDescription,IncidentTypeCategory,IncidentTypeKind,InitialLatitude,InitialLongitude,InitialResponseDateTime,IsFireCauseInvestigated,IsFSAssisted,IsReimbursable,IsTrespass,LocalIncidentIdentifier,ModifiedOnDateTime,PercentContained,POOCity,POOCounty,POODispatchCenterID,POOFips,POOJurisdictionalAgency,POOJurisdictionalUnit,POOJurisdictionalUnitParentUnit,POOLandownerCategory,POOLandownerKind,POOProtectingAgency,POOProtectingUnit,POOState,PredominantFuelGroup,PredominantFuelModel,UniqueFireIdentifier,FORID,InitialResponseAgencies,FireCauseID,FireCauseGeneralID,FireCauseSpecificID,FireCauseSpecificDetailID,FireCauseAgeCategoryID,FireCauseActivityGroupID,GlobalID,IsCauseProhibited,ModifiedBySystem,RelatedIrwinIDs,Status,AcresBIA,AcresBLM,AcresBOR,AcresDOD,AcresDOE,AcresNPS,AcresUSFS,AcresUSFWS,AcresForeign,AcresTribal,AcresCity,AcresCounty,AcresState,AcresPrivate,AcresANCSA,AcresOtherLocal,AcresOtherFederal
-150.8143052,63.9702213,3545670,,DEFAULT,409.7,,2018/07/14 02:00:00+00,WFMI,1.54219E+12,409.7,,,,409.7,NPS Western Area FMO,,2018/11/08 09:00:00+00,,LUW9,,2018/06/06 04:18:00+00,,2018/07/14 07:59:59+00,,,AICC,Bear Paw,,WF,FI,63.97022,-150.81428,2018/06/06 04:30:00+00,,,,,166,2022/04/06 08:00:00+00,,,Denali,AKYTDC,,NPS,AKDEP,,NPS,Federal,NPS,,US-AK,,,2018-AKDEP-000166,{7D23FBF2-34FA-419D-96CF-C8F518371934},,1,1,1,,,,{B183341C-6DBA-4265-8133-7E52B24712E1},,,,Incomplete,0,0,0,0,0,409.7,0,0,0,0,0,0,0,0,0,0,0
-149.9386252,63.98110145,3545671,,DEFAULT,60.5,,2018/06/19 22:28:00+00,WFMI,1.54227E+12,60.5,,,,60.5,NPS Western Area FMO,,2018/11/08 09:00:00+00,,LUX1,,2018/06/06 04:50:00+00,,2018/06/20 07:59:59+00,,,AICC,Shushana,,WF,FI,63.9811,-149.9386,2018/06/06 04:50:00+00,,,,,167,2018/11/15 09:00:00+00,,,Denali,AKNFDC,,NPS,AKDEP,,NPS,Federal,NPS,,US-AK,,,2018-AKDEP-000167,{69A89FB4-E467-454E-A2BA-C4E46949F743},,1,1,1,,,,{F7FF1287-5656-412C-A4AD-FF1CA9D511E3},,,,Incomplete,0,0,0,0,0,60.5,0,0,0,0,0,0,0,0,0,0,0
-150.8639151,63.8336713,3545672,,DEFAULT,4.5,,2018/06/22 02:00:00+00,WFMI,1.54227E+12,4.5,,,,4.5,Western Area FMO,,2018/11/08 09:00:00+00,,LU0Q,,2018/06/06 23:00:00+00,,2018/06/22 07:59:59+00,,,AICC,Otter Creek,,WF,FI,63.83367,-150.86389,2018/06/06 23:00:00+00,,,,,180,2018/11/15 09:00:00+00,,,Denali,AKYTDC,,NPS,AKDEP,,NPS,Federal,NPS,,US-AK,,,2018-AKDEP-000180,{F322F0A2-F6C0-456A-8D8E-B61DCADD351F},,1,1,1,,,,{CC1CE608-2256-4C99-8507-180E5AB283BB},,,,Incomplete,0,0,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0
-150.7622294,67.93390103,3545698,,DEFAULT,113.6,,2010/07/01 00:04:00+00,WFMI,1.29422E+12,113.6,,,,113.6,Eastern Area FMO,,2010/12/09 09:00:00+00,,FFA6,,2010/06/06 21:55:00+00,,2010/07/01 07:59:59+00,,,AICC,Ernie Creek,,WF,FI,67.9339,-150.7622,2010/06/07 01:13:00+00,,,,,349,2018/03/14 08:00:00+00,,,Yukon-Koyukuk,AKYTDC,,NPS,AKGAP,,NPS,Federal,NPS,,US-AK,,,2010-AKGAP-000349,{D41E4DF4-8F16-4824-B433-086C983AA630},,1,1,1,,,,{B95F0165-27CD-43A1-B03E-5ECAACF2862C},,,,Incomplete,0,0,0,0,0,113.6,0,0,0,0,0,0,0,0,0,0,0
-151.6267291,67.69080089,3545699,,DEFAULT,2,,2010/06/27 20:38:00+00,WFMI,1.29422E+12,2,,,,2,Eastern Area FMO,,2010/12/09 09:00:00+00,,FG6C,,2010/06/26 00:40:00+00,,2010/06/28 07:59:59+00,,,AICC,Allen Creek,,WF,FI,67.6908,-151.6267,2010/06/27 20:30:00+00,,,,,504,2011/01/11 09:00:00+00,,,Yukon-Koyukuk,AKYTDC,,NPS,AKGAP,,NPS,Federal,NPS,,US-AK,,,2010-AKGAP-000504,{5B1119D3-E69C-4AF2-B9B8-20291471B07A},,1,1,1,,,,{B784F1BB-D9AB-45CC-9467-989D28406939},,,,Incomplete,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
-155.1339279,66.84940033,3545700,,DEFAULT,64.6,,2010/07/06 21:45:00+00,WFMI,1.29439E+12,64.6,,,,64.6,Eastern Area FMO,,2010/12/09 09:00:00+00,,FH1U,,2010/07/01 05:06:00+00,,2010/07/07 07:59:59+00,,,AICC,Nilunorat Hills,,WF,FI,66.8494,-155.1339,2010/07/01 05:06:00+00,,,,,525,2018/03/15 08:00:00+00,,,Northwest Arctic,AKGADC,,NPS,AKGAP,,NPS,Federal,NPS,,US-AK,,,2010-AKGAP-000525,{CFDD2BE4-D5DD-4474-8911-008679908AAB},,1,1,1,,,,{18DA44F5-D30E-4554-819A-E85CA7770B53},,,,Incomplete,0,0,0,0,0,64.6,0,0,0,0,0,0,0,0,0,0,0
-154.3439283,67.14560045,3545701,,DEFAULT,0.1,,2010/07/05 02:00:00+00,WFMI,1.29439E+12,0.1,,,,0.1,Eastern Area FMO,,2010/12/09 09:00:00+00,,FH8J,,2010/07/02 23:45:00+00,,2010/07/05 07:59:59+00,,,AICC,Walker Lake,,WF,FI,67.1456,-154.3439,2010/07/03 01:38:00+00,,,,,558,2011/01/11 09:00:00+00,,,Northwest Arctic,AKYTDC,,NPS,AKGAP,,NPS,Federal,NPS,,US-AK,,,2010-AKGAP-000558,{D1C9F8F4-CF8A-4B39-9E02-B06D5CE9F878},,1,1,1,,,,{94F76BA6-8F0F-46EF-BD21-D4BC02D6DF7A},,,,Incomplete,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0
-154.380828,66.87140046,3545702,,DEFAULT,648.8,,2010/08/21 02:17:00+00,WFMI,1.29439E+12,648.8,,,,648.8,Eastern Area FMO,,2010/12/09 09:00:00+00,,FKD3,,2010/07/08 23:35:00+00,,2010/08/21 07:59:59+00,,,AICC,The Divide,,WF,FI,66.8714,-154.3808,2010/07/09 01:14:00+00,,,,,605,2018/03/15 08:00:00+00,,,Northwest Arctic,AKYTDC,,NPS,AKGAP,,NPS,Federal,NPS,,US-AK,,,2010-AKGAP-000605,{36CC445F-066F-4FE7-A70B-28A55B998E8B},,1,1,1,,,,{27CF7103-08E3-480F-9A01-58ABBA7D1DE9},,,,Incomplete,0,0,0,0,0,576.1,0,0,0,0,0,0,72.7,0,0,0,0
-154.5344984,67.21869041,3545703,,DEFAULT,31.8,,2010/08/04 22:42:00+00,WFMI,1.29439E+12,31.8,,,,31.8,Eastern Area FMO,,2010/12/09 09:00:00+00,,FKT7,,2010/07/10 04:12:00+00,,2010/08/05 07:59:59+00,,,AICC,Walker Lake 2,,WF,FI,67.21869,-154.53447,2010/07/10 05:30:00+00,,,,,619,2020/04/14 08:00:00+00,,,Northwest Arctic,AKYTDC,,NPS,AKGAP,,NPS,Federal,NPS,,US-AK,,,2010-AKGAP-000619,{7CF1E81C-E485-4A00-B18F-F3F7E6A89434},,1,1,1,,,,{DBFE4919-0A37-44FB-8F39-5B99D71C19F6},,,,Incomplete,0,0,0,0,0,31.8,0,0,0,0,0,0,0,0,0,0,0
-151.0661285,67.17250103,3545704,,DEFAULT,0.5,,2010/07/29 17:00:00+00,WFMI,1.29439E+12,0.5,,,,0.5,Eastern Area FMO,,2010/12/09 09:00:00+00,,FN0J,,2010/07/28 23:30:00+00,,2010/07/30 07:59:59+00,,,AICC,Florence Creek,,WF,FI,67.1725,-151.0661,2010/07/28 23:30:00+00,,,,,660,2011/01/11 09:00:00+00,,,Yukon-Koyukuk,AKYTDC,,NPS,AKGAP,,NPS,Federal,NPS,,US-AK,,,2010-AKGAP-000660,{2CBA62BE-00B3-4041-B8CB-97901A7E3752},,1,1,1,,,,{B6429C36-7376-44EE-A0D7-0E477FCCA12D},,,,Incomplete,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0
-154.1756281,66.98500049,3545705,,DEFAULT,35.2,,2011/06/02 03:53:00+00,WFMI,1.32809E+12,35.2,,,,35.2,FMO,,2012/02/01 09:00:00+00,,F39A,,2011/05/27 03:59:00+00,,2011/06/02 07:59:59+00,,,AICC,Hogatza,,WF,FI,66.985,-154.1756,2011/05/27 04:00:00+00,,,,,217,2018/03/21 08:00:00+00,,,Northwest Arctic,AKYTDC,,NPS,AKGAP,,NPS,Federal,NPS,,US-AK,,,2011-AKGAP-000217,{A759C59A-F5EF-4F2E-BBDE-04143672B262},,1,1,1,,,,{B85591DC-040A-4447-ACCC-777DA7445EA6},,,,Incomplete,0,0,0,0,0,35.2,0,0,0,0,0,0,0,0,0,0,0
-150.8714284,67.15360107,3545706,,DEFAULT,174.4,,2011/07/23 22:20:00+00,WFMI,1.32809E+12,174.4,,,,174.4,FMO,,2012/02/01 09:00:00+00,,F61A,,2011/07/10 03:09:00+00,,2011/07/24 07:59:59+00,,,AICC,Florence Creek,,WF,FI,67.1536,-150.8714,2011/07/10 03:09:00+00,,,,,462,2018/03/15 08:00:00+00,,,Yukon-Koyukuk,AKYTDC,,NPS,AKGAP,,NPS,Federal,NPS,,US-AK,,,2011-AKGAP-000462,{7647A9B0-8718-4835-A2C0-EF49EF3D57BA},,1,1,1,,,,{C114EE03-9E78-452A-B66A-CBBEF9AA80CE},,,,Incomplete,0,0,0,0,0,174.4,0,0,0,0,0,0,0,0,0,0,0
-155.7081276,66.65390025,3545707,,DEFAULT,67.5,,2012/06/18 22:50:00+00,WFMI,1.35781E+12,67.5,,,,67.5,FMO,,2013/01/10 09:00:00+00,,GW6K,,2012/06/08 22:20:00+00,,2012/06/19 07:59:59+00,,,AICC,Lockwood Hills 2,,WF,FI,66.6539,-155.7081,2012/06/10 01:10:00+00,,,,,191,2018/03/19 08:00:00+00,,,Northwest Arctic,AKGADC,,NPS,AKGAP,,NPS,Federal,NPS,,US-AK,,,2012-AKGAP-000191,{577E3D07-5D18-43C9-9A51-11699BCAAEE5},,1,1,1,,,,{B0FDF382-E0D9-4DD1-9ABB-FF0119B03088},,,,Incomplete,0,0,0,0,0,67.5,0,0,0,0,0,0,0,0,0,0,0
-155.7047277,66.74580024,3545708,,DEFAULT,500.8,,2012/08/05 23:25:00+00,WFMI,1.35781E+12,500.8,,,,500.8,FMO,,2013/01/10 09:00:00+00,,G1H1,,2012/07/09 02:30:00+00,,2012/08/06 07:59:59+00,,,AICC,Kokumpat,,WF,FI,66.7458,-155.7047,2012/07/09 03:48:00+00,,,,,342,2018/03/15 08:00:00+00,,,Northwest Arctic,AKGADC,,NPS,AKGAP,,NPS,Federal,NPS,,US-AK,,,2012-AKGAP-000342,{C8F504E7-7DF6-41FB-BD90-B37158E58A80},,1,1,1,,,,{DC341EF8-AA0B-4705-9730-A7075B2C2275},,,,Incomplete,0,0,0,0,0,500.8,0,0,0,0,0,0,0,0,0,0,0
-155.647528,66.94600024,3545709,,DEFAULT,520.1,,2017/08/30 19:30:00+00,WFMI,1.51117E+12,520.1,,,,520.1,Fire Management Officer,,2017/11/02 08:00:00+00,,K3AZ,,2017/06/28 04:21:00+00,,2017/08/31 07:59:59+00,,,AICC,Narvak Lake,,WF,FI,66.946,-155.6475,2017/06/28 04:21:00+00,,,,,273,2020/03/18 08:00:00+00,,,Northwest Arctic,AKGADC,,NPS,AKGAP,,NPS,Federal,NPS,,US-AK,,,2017-AKGAP-000273,{31DF59C7-E5FB-4EE8-B337-C57B1BA5663C},,1,1,1,,,,{8D087FE5-8E99-4C89-A299-0DF7D8CF65AB},,,,Incomplete,0,0,0,0,0,513.3,0,0,0,0,0,0,6.8,0,0,0,0
-150.9778585,67.16017105,3545710,,DEFAULT,646.8,,2018/07/25 04:57:00+00,WFMI,1.54106E+12,646.8,,,,646.8,Eastern Area FMO,,2018/11/06 09:00:00+00,,LX0H,,2018/07/01 23:29:00+00,,2018/07/25 07:59:59+00,,,AICC,Chicken Creek,,WF,FI,67.16017,-150.97783,2018/07/02 00:37:00+00,,,,,303,2020/03/18 08:00:00+00,,,Yukon-Koyukuk,AKYTDC,,NPS,AKGAP,,NPS,Federal,NPS,,US-AK,,,2018-AKGAP-000303,{AB965DE4-2FB1-4982-8D32-0DE112300143},,1,1,1,,,,{B8E25371-AEEA-46E6-92CA-EB3AB98CF0C3},,,,Incomplete,0,0,0,0,0,646.8,0,0,0,0,0,0,0,0,0,0,0
-153.3478214,58.84514125,3545721,,DEFAULT,240,,2013/05/20 21:00:00+00,WFMI,1.3909E+12,240,,,,240,FMO,,2014/01/28 09:00:00+00,,HG86,,2013/05/20 18:42:00+00,,2013/06/06 07:59:59+00,,,AICC,Shipwreck Cove,,WF,FI,58.84514,-153.3478,2013/05/20 18:42:00+00,,,,,34,2014/01/28 09:00:00+00,,,Kodiak Island,AKMSSC,,NPS,AKKAP,,NPS,Federal,NPS,,US-AK,,,2013-AKKAP-000034,{2D6A31B1-C99C-449E-B63B-1493E9A97193},,3,9,64,,,,{D20F6684-2048-4C44-A0E0-0EB83EDD1DF9},,,,Incomplete,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0
-159.8217282,67.47639946,3545731,,DEFAULT,201.8,,2010/08/03 00:22:00+00,WFMI,1.2956E+12,201.8,,,,201.8,FMO,,2011/01/18 09:00:00+00,,FK6Z,,2010/07/12 19:35:00+00,,2010/08/03 07:59:59+00,,,AICC,Salmon River,,WF,FI,67.4764,-159.8217,2010/07/12 19:35:00+00,,,,,638,2018/03/15 08:00:00+00,,,Northwest Arctic,AKGADC,,NPS,AKKOP,,NPS,Federal,NPS,,US-AK,,,2010-AKKOP-000638,{405CD2A4-DA66-4398-B4D6-52A3E12319EE},,1,1,1,,,,{D40595CD-F117-4EC7-B8B3-2600F035DEBA},,,,Incomplete,0,0,0,0,0,201.8,0,0,0,0,0,0,0,0,0,0,0
-160.0600281,67.38719942,3545732,,DEFAULT,104.3,,2012/06/15 04:01:00+00,WFMI,1.35781E+12,104.3,,,,104.3,FMO,,2012/11/15 09:00:00+00,,GW2L,,2012/06/06 08:24:00+00,,2012/06/15 07:59:59+00,,,AICC,Kitlik River,,WF,FI,67.3872,-160.06,2012/06/06 08:24:00+00,,,,,171,2018/03/15 08:00:00+00,,,Northwest Arctic,AKGADC,,NPS,AKKOP,,NPS,Federal,NPS,,US-AK,,,2012-AKKOP-000171,{1504036F-2630-4C51-BC9F-7732C75C42CE},,1,1,1,,,,{F8DDBCF7-8FF0-4DBC-90AF-10F5887491B7},,,,Incomplete,0,0,0,0,0,104.3,0,0,0,0,0,0,0,0,0,0,0
-158.5664282,67.33939969,3545733,,DEFAULT,6601.3,,2012/06/18 23:22:00+00,WFMI,1.35781E+12,6601.3,,,,6601.3,FMO,,2013/01/10 09:00:00+00,,GW4Q,,2012/06/07 20:35:00+00,,2012/06/19 07:59:59+00,,,AICC,Nekakte,,WF,FI,67.3394,-158.5664,2012/06/09 02:50:00+00,,,,,184,2018/03/19 08:00:00+00,,,Northwest Arctic,AKGADC,,NPS,AKKOP,,NPS,Federal,NPS,,US-AK,,,2012-AKKOP-000184,{C1437AA2-C76B-4036-979C-91A3A14DD929},,1,1,1,,,,{B95EE29C-39B8-49B9-BC24-733EA8574218},,,,Incomplete,1.3,0,0,0,0,6600,0,0,0,0,0,0,0,0,0,0,0
-158.5167281,67.3166997,3545734,,DEFAULT,1,,2012/07/10 01:50:00+00,WFMI,1.35781E+12,1,,,,1,FMO,,2013/01/10 09:00:00+00,,G0N5,,2012/07/04 00:00:00+00,,2012/07/10 07:59:59+00,,,AICC,Nekakte 2,,WF,FI,67.3167,-158.5167,2012/07/10 01:50:00+00,,,,,317,2013/01/10 09:00:00+00,,,Northwest Arctic,AKGADC,,NPS,AKKOP,,NPS,Federal,NPS,,US-AK,,,2012-AKKOP-000317,{487F3B01-9B51-4108-80C0-9966C7627CEE},,1,1,1,,,,{E388620D-D612-452F-8AC7-3F089F3D421A},,,,Incomplete,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-159.6725277,67.03419952,3545735,,DEFAULT,21.4,,2012/07/14 18:00:00+00,WFMI,1.35781E+12,21.4,,,,21.4,FMO,,2013/01/10 09:00:00+00,,G1S7,,2012/07/11 01:34:00+00,,2012/07/15 07:59:59+00,,,AICC,Tetilessook Creek,,WF,FI,67.0342,-159.6725,2012/07/11 07:00:00+00,,,,,351,2020/04/20 08:00:00+00,,,Northwest Arctic,AKGADC,,NPS,AKKOP,,NPS,Federal,NPS,,US-AK,,,2012-AKKOP-000351,{C2CE3FB6-4889-4489-AA8A-375C9B8D83C7},,1,1,1,,,,{C0C2336D-8961-444B-97EF-FF595AF5EF47},,,,Incomplete,0,0,0,0,0,21.4,0,0,0,0,0,0,0,0,0,0,0
-158.7041978,67.04138969,3545736,,DEFAULT,35.4,,2012/08/18 02:00:00+00,WFMI,1.35781E+12,35.4,,,,35.4,FMO,,2012/12/12 09:00:00+00,,G90Y,,2012/08/18 02:00:00+00,,2012/08/18 07:59:59+00,,,AICC,Niaktuvik Creek,,WF,FI,67.04139,-158.70417,,,,,,458,2013/01/11 09:00:00+00,,,Northwest Arctic,AKGADC,,NPS,AKKOP,,NPS,Federal,NPS,,US-AK,,,2012-AKKOP-000458,{BD237881-C732-4E93-987A-EB18D37DC8CA},,1,1,1,,,,{F28DEB0F-8475-4CAD-B43B-0B0687F99CA8},,,,Incomplete,0,0,0,0,0,35.4,0,0,0,0,0,0,0,0,0,0,0
-159.3030779,67.16495958,3545737,,DEFAULT,15183.6,,2015/09/10 21:30:00+00,WFMI,1.45043E+12,15183.6,,,,15183.6,FMO,,2015/11/10 09:00:00+00,,JZ1M,,2015/07/24 04:18:00+00,,2015/09/11 07:59:59+00,,,AICC,Salmon River,,WF,FI,67.16496,-159.30305,2015/07/25 00:35:00+00,,,,,795,2020/03/18 08:00:00+00,,,Northwest Arctic,AKGADC,,NPS,AKKOP,,NPS,Federal,NPS,,US-AK,,,2015-AKKOP-000795,{FF8D1002-7317-4962-AA4C-BE07FDC6AC8F},,1,1,1,,,,{D8F6F213-FCE8-4824-8BF5-E2E70193D4D9},,,,Incomplete,0,0,0,0,0,15183.6,0,0,0,0,0,0,0,0,0,0,0
-163.8160576,67.45793877,3545739,,DEFAULT,4,,2018/06/15 23:11:00+00,WFMI,1.53821E+12,4,,,,4,NPS Western Area FMO,,2018/11/08 09:00:00+00,,LT8V,,2018/06/03 23:55:00+00,,2018/06/16 07:59:59+00,,,AICC,Tahinichok,,WF,FI,67.45794,-163.81603,2018/06/04 21:00:00+00,,,,,111,2018/11/14 09:00:00+00,,,Northwest Arctic,AKGADC,,NPS,AKKRP,,NPS,Federal,NPS,,US-AK,,,2018-AKKRP-000111,{EC79B9AD-D641-4D27-A79B-4B4FE13FC030},,1,1,1,,,,{6AFEFDC1-0AEF-49EB-9A9D-910D40E2C513},,,,Incomplete,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
-163.895588,67.74166873,3545740,,DEFAULT,42.8,,2018/06/15 23:11:00+00,WFMI,1.53821E+12,42.8,,,,42.8,NPS Western Area FMO,,2018/11/08 09:00:00+00,,LT80,,2018/06/04 00:53:00+00,,2018/06/16 07:59:59+00,,,AICC,Imikruk Creek,,WF,FI,67.74167,-163.89556,2018/06/04 22:30:00+00,,,,,112,2018/11/14 09:00:00+00,,,Northwest Arctic,AKGADC,,NPS,AKKRP,,NPS,Federal,NPS,,US-AK,,,2018-AKKRP-000112,{0437CD83-7941-4376-B2BE-5B657BEFF8B7},,1,1,1,,,,{400EC14E-0CF4-4D03-A50D-028782F79256},,,,Incomplete,0,0,0,0,0,42.8,0,0,0,0,0,0,0,0,0,0,0
-163.8961979,67.71599873,3545741,,DEFAULT,113.1,,2018/06/15 23:11:00+00,WFMI,1.53821E+12,113.1,,,,113.1,NPS Western Area FMO,,2018/11/08 09:00:00+00,,LUF8,,2018/06/04 21:06:00+00,,2018/06/16 07:59:59+00,,,AICC,Omikviorok,,WF,FI,67.716,-163.89617,2018/06/04 21:06:00+00,,,,,121,2018/11/14 09:00:00+00,,,Northwest Arctic,AKGADC,,NPS,AKKRP,,NPS,Federal,NPS,,US-AK,,,2018-AKKRP-000121,{35FBEA39-4410-4139-863E-5D0EE2F6E8D5},,1,1,1,,,,{B937DB3C-DBC6-4FA6-A949-81D457B524B3},,,,Incomplete,0,0,0,0,0,113.1,0,0,0,0,0,0,0,0,0,0,0
-163.9141679,67.70827873,3545742,,DEFAULT,76.5,,2018/06/15 23:11:00+00,WFMI,1.53821E+12,76.5,,,,76.5,NPS Western Area FMO,,2018/11/08 09:00:00+00,,LUF9,,2018/06/04 21:07:00+00,,2018/06/16 07:59:59+00,,,AICC,Omikviorok 2,,WF,FI,67.70828,-163.91414,2018/06/04 22:30:00+00,,,,,122,2018/11/14 09:00:00+00,,,Northwest Arctic,AKGADC,,NPS,AKKRP,,NPS,Federal,NPS,,US-AK,,,2018-AKKRP-000122,{E1B05CCA-D689-4F87-9076-8C546ECCBD4F},,1,1,1,,,,{852B7343-5F1C-4D89-8234-B88071FA4534},,,,Incomplete,0,0,0,0,0,76.5,0,0,0,0,0,0,0,0,0,0,0
-163.8578579,67.69296874,3545743,,DEFAULT,2.3,,2018/06/15 23:11:00+00,WFMI,1.53821E+12,2.3,,,,2.3,NPS Western Area FMO,,2018/11/08 09:00:00+00,,LUG0,,2018/06/04 21:08:00+00,,2018/06/16 07:59:59+00,,,AICC,Omikviorok 3,,WF,FI,67.69297,-163.85783,2018/06/04 22:30:00+00,,,,,123,2018/11/14 09:00:00+00,,,Northwest Arctic,AKGADC,,NPS,AKKRP,,NPS,Federal,NPS,,US-AK,,,2018-AKKRP-000123,{9C52D7A8-766D-4736-8520-4447E0F31620},,1,1,1,,,,{07B88023-0884-436E-AB86-4D0B152925AC},,,,Incomplete,0,0,0,0,0,2.3,0,0,0,0,0,0,0,0,0,0,0
-163.6153577,67.4538288,3545744,,DEFAULT,48.3,,2018/06/15 23:11:00+00,WFMI,1.53821E+12,48.3,,,,48.3,NPS Western Area FMO,,2018/11/08 09:00:00+00,,LUK1,,2018/06/05 01:02:00+00,,2018/06/16 07:59:59+00,,,AICC,Jade Creek,,WF,FI,67.45383,-163.61533,2018/06/05 01:02:00+00,,,,,127,2018/11/14 09:00:00+00,,,Northwest Arctic,AKGADC,,NPS,AKKRP,,NPS,Federal,NPS,,US-AK,,,2018-AKKRP-000127,{68EB4192-0902-4828-B6C5-F682D3A0A31B},,1,1,1,,,,{29FDDE21-C88C-4FD5-9971-1636CD4F8639},,,,Incomplete,0,0,0,0,0,48.3,0,0,0,0,0,0,0,0,0,0,0
-154.1890228,61.04233095,3545752,,DEFAULT,16746.8,,2013/07/24 01:25:00+00,WFMI,1.39142E+12,16746.8,,,,16746.8,FMO,,2014/02/03 09:00:00+00,,HK6Z,,2013/06/19 05:44:00+00,,2013/07/24 07:59:59+00,,,AICC,Kristin Creek,,WF,FI,61.04233,-154.189,2013/06/19 05:44:00+00,,,,,275,2014/02/03 09:00:00+00,,,Bethel,AKMSSC,,NPS,AKLCP,,NPS,Federal,NPS,,US-AK,,,2013-AKLCP-000275,{7E95F925-5A6F-432E-AF36-4621BAF56441},,1,1,1,,,,{E381B0FE-F15A-4CB5-A45D-7822D5BD87DD},,,,Incomplete,0,0,0,0,0,12914,0,0,0,0,0,0,3832.8,0,0,0,0
-153.9157223,60.27620106,3545753,,DEFAULT,1868.5,,2013/08/26 00:30:00+00,WFMI,1.39142E+12,1868.5,,,,1868.5,FMO,,2014/02/03 09:00:00+00,,HL6D,,2013/06/26 15:42:00+00,,2013/08/26 07:59:59+00,,,AICC,Currant Creek,,WF,FI,60.2762,-153.9157,2013/06/26 15:42:00+00,,,,,437,2014/02/03 09:00:00+00,,,Lake and Peninsula,AKMSSC,,NPS,AKLCP,,NPS,Federal,NPS,,US-AK,,,2013-AKLCP-000437,{415A988E-A4C4-4E8D-B57A-74048FC6A995},,1,1,1,,,,{A8ADFFE0-A830-46EF-942E-710859074D6F},,,,Incomplete,0,0,0,0,0,1868.5,0,0,0,0,0,0,0,0,0,0,0
-154.0564226,60.704891,3545755,,DEFAULT,1,,2015/06/28 06:30:00+00,WFMI,1.45043E+12,1,,,,1,FMO,,2015/11/10 09:00:00+00,,JS80,,2015/06/20 04:19:00+00,,2015/06/28 07:59:59+00,,,AICC,Twin Lakes,,WF,FI,60.70489,-154.0564,2015/06/28 06:00:00+00,,,,,364,2015/12/18 09:00:00+00,,,Lake and Peninsula,AKMSSC,,NPS,AKLCP,,NPS,Federal,NPS,,US-AK,,,2015-AKLCP-000364,{F51A8200-20CC-4D03-B7A8-53FD635F705F},,1,1,1,,,,{ED9B9CD3-85AB-49C7-A6D0-819953AC0B45},,,,Incomplete,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-153.9853927,60.933621,3545756,,DEFAULT,1928,,2015/08/13 04:25:00+00,WFMI,1.45069E+12,1928,,,,1928,FMO,,2015/11/10 09:00:00+00,,JTS2,,2015/06/22 04:25:00+00,,2015/08/13 07:59:59+00,,,AICC,Old Village,,WF,FI,60.93362,-153.98537,2015/06/22 04:25:00+00,,,,,482,2015/12/21 09:00:00+00,,,Bethel,AKMSSC,,NPS,AKLCP,,NPS,Federal,NPS,,US-AK,,,2015-AKLCP-000482,{DBB4EBD3-9C80-4B92-8616-8AFE9DDF3C3B},,1,1,1,,,,{5660E8AB-E5DC-4285-8EB9-05BF5052C707},,,,Incomplete,0,0,0,0,0,1928,0,0,0,0,0,0,0,0,0,0,0
-158.9447291,68.14309955,3545810,,DEFAULT,18406.1,,2010/06/22 03:30:00+00,WFMI,1.29586E+12,18406.1,,,,18406.1,FMO,,2011/01/18 09:00:00+00,,FFZ2,,2010/06/11 02:00:00+00,,2010/06/22 07:59:59+00,,,AICC,Sidik Lake,,WF,FI,68.1431,-158.9447,2010/06/11 20:40:00+00,,,,,398,2018/03/15 08:00:00+00,,,Northwest Arctic,AKGADC,,NPS,AKNOP,,NPS,Federal,NPS,,US-AK,,,2010-AKNOP-000398,{FCE1B5C8-3FAC-4784-9FF7-836B93F99EB6},,1,1,1,,,,{5B0BFBE2-BFC3-42EA-8AFA-078D67F03BF3},,,,Incomplete,0,0,0,0,0,18406.1,0,0,0,0,0,0,0,0,0,0,0
